Cruise;Date;DeciYear;Year;Month;Day;Hours;Minutes;Longitude;Latitude;Pressure;Depth;Temperature;Salinity;Conductivity;O2;Beam;PAR;Fluor;Sig_theta;Season;VertZone;MLD_dens125;MLD_bvfrq;MLD_densT2;DCM;z_par_1pcnt
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;96;95.311;20.6485;36.64;5.0642;218.89999;0.46;0;0.137;25.84396;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;98;97.2959;20.6368;36.6377;5.0627;218.58;0.461;0;0.149;25.84548;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;100;99.2807;20.6291;36.6363;5.0618;218.91;0.459;0;0.148;25.8466;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;102;101.2658;20.6141;36.6318;5.0598;218.88;0.455;0;0.137;25.84734;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;104;103.2509;20.6007;36.6277;5.0579;219.07001;0.452;0;0.128;25.84794;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;106;105.2359;20.5887;36.6251;5.0564;218.33;0.448;0;0.114;25.84931;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;108;107.2216;20.5896;36.6268;5.0568;218.17999;0.444;0;0.106;25.85047;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;110;109.2067;20.5893;36.6278;5.057;218.02;0.44;0;0.097;25.85142;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;112;111.1916;20.5838;36.6271;5.0564;218.14;0.436;0;0.085;25.85247;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;114;113.1765;20.5783;36.6265;5.0559;218.25999;0.433;0;0.074;25.85361;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;116;115.1617;20.5611;36.6209;5.0534;217.7;0.43;0;0.073;25.85409;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;118;117.1463;20.5506;36.6181;5.0521;218.03999;0.428;0;0.068;25.8549;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;120;119.1314;20.5531;36.6193;5.0526;218.12;0.428;0;0.064;25.85524;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;122;121.1162;20.5562;36.6212;5.0532;218.03;0.426;0;0.059;25.85595;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;124;123.1011;20.557;36.6221;5.0535;218.02;0.425;0;0.051;25.85653;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;126;125.0862;20.563;36.6253;5.0546;217.71001;0.423;0;0.046;25.85745;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;128;127.0715;20.5704;36.629;5.056;217.2;0.422;0;0.044;25.85837;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;130;129.056;20.5693;36.63;5.0561;217.11;0.421;0;0.038;25.85954;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;132;131.0416;20.5665;36.6295;5.0558;217.17999;0.419;0;0.033;25.86002;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;134;133.0247;20.5667;36.6303;5.056;217.39999;0.418;0;0.027;25.86067;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;136;135.0106;20.5651;36.6298;5.0559;216.98;0.418;0;0.028;25.86083;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;138;136.995;20.5616;36.6292;5.0555;216.92999;0.418;0;0.02;25.86142;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;140;138.9801;20.5561;36.6279;5.0548;216.78999;0.418;0;0.023;25.86202;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;142;140.9644;20.5511;36.6266;5.0542;216.49001;0.417;0;0.022;25.86248;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;144;142.94949;20.5487;36.626;5.054;217.06;0.417;0;0.032;25.86278;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;146;144.9341;20.5455;36.6249;5.0536;217.53;0.416;0;0.026;25.8629;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;148;146.91859;20.538;36.6234;5.0527;217.36;0.417;0;0.027;25.86389;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;150;148.90359;20.5311;36.6219;5.0519;217.13;0.416;0;0.026;25.86471;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;152;150.8884;20.531;36.6229;5.0521;217.2;0.415;0;0.025;25.8656;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;154;152.8727;20.5338;36.6242;5.0527;216.97;0.415;0;0.024;25.86594;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;156;154.8562;20.536;36.6253;5.0531;217.16;0.414;0;0.01;25.86629;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;158;156.8416;20.5402;36.628;5.054;217.41;0.414;0;0.022;25.86732;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;160;158.826;20.5432;36.6294;5.0546;217.13;0.415;0;0.019;25.86768;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;162;160.811;20.5412;36.6294;5.0544;217.13;0.415;0;0.014;25.86832;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;164;162.7952;20.5324;36.6274;5.0533;216.96001;0.415;0;0.015;25.86928;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;166;164.78;20.5243;36.6249;5.0523;217.22;0.414;0;0.018;25.86966;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;168;166.76421;20.5126;36.6215;5.0507;217.36;0.414;0;0.017;25.87033;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;170;168.7487;20.4902;36.6155;5.0477;217.17;0.414;0;0.018;25.87189;1;0;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;172;170.7337;20.4695;36.61;5.0449;217.37;0.413;0;0.017;25.87338;1;2;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;174;172.7179;20.4648;36.6085;5.0443;217.64;0.413;0;0.016;25.8736;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;176;174.7021;20.4615;36.6076;5.044;217.55;0.413;0;0.014;25.87391;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;178;176.6869;20.4589;36.6071;5.0437;217.48;0.413;0;0.01;25.87433;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;180;178.6703;20.4599;36.6075;5.0439;217.61;0.412;0;0.008;25.87447;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;182;180.6554;20.4698;36.6116;5.0456;217.00999;0.412;0;0.019;25.87503;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;184;182.63989;20.4912;36.6208;5.0491;216.82001;0.412;0;0.018;25.87638;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;186;184.6243;20.5047;36.627;5.0513;216.28999;0.413;0;0.015;25.87758;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;188;186.6087;20.4972;36.6261;5.0505;216.10001;0.413;0;0.012;25.87902;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;190;188.5921;20.4928;36.6256;5.0501;216.73;0.413;0;0.017;25.87992;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;192;190.5768;20.4948;36.628;5.0507;216.53;0.413;0;0.021;25.88132;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;194;192.5619;20.4927;36.63;5.0508;216.28999;0.413;0;0.016;25.88351;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;196;194.545;20.4924;36.6329;5.0512;216.11;0.413;0;0.009;25.88591;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;198;196.5302;20.4904;36.6353;5.0514;216.14999;0.413;0;0.014;25.88838;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;200;198.5135;20.4778;36.6332;5.0499;216.34;0.414;0;0.01;25.89028;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;202;200.49809;20.4741;36.634;5.0497;215.39999;0.413;0;0.011;25.89199;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;204;202.4816;20.4701;36.6334;5.0493;214.91;0.413;0;0.004;25.89271;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;206;204.4669;20.4484;36.6303;5.0467;215.48;0.413;0;0.014;25.89629;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;208;206.4498;20.4328;36.6278;5.0448;214.99001;0.413;0;0.011;25.89869;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;210;208.4343;20.4231;36.6304;5.0442;214.77;0.412;0;0.009;25.90338;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;212;210.4192;20.4062;36.6301;5.0424;215.16;0.411;0;0.009;25.9078;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;214;212.4026;20.3857;36.6322;5.0406;215.75999;0.412;0;0.012;25.91501;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;216;214.3866;20.3801;36.6333;5.0403;216.19;0.412;0;0.006;25.91746;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;218;216.37019;20.3703;36.6343;5.0394;216.87;0.412;0;0.009;25.92095;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;220;218.3541;20.3592;36.6343;5.0383;216.17;0.412;0;0.005;25.92404;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;222;220.33929;20.3414;36.6328;5.0364;214.73;0.412;0;0.002;25.92777;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;224;222.32291;20.3202;36.6307;5.0339;214.39999;0.412;0;0.001;25.93195;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;226;224.3065;20.2974;36.6275;5.0312;211.41;0.411;0;0.001;25.93572;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;228;226.2903;20.2431;36.6213;5.0248;210.33;0.411;0;0.006;25.94562;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;230;228.27409;20.1863;36.6169;5.0184;207.71001;0.41;0;0.008;25.95754;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;232;230.2583;20.1255;36.6111;5.0113;206.82001;0.41;0;0.007;25.96943;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;234;232.24249;20.0647;36.6052;5.0043;205.94;0.409;0;0.006;25.9812;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;236;234.22681;20.0675;36.6075;5.0049;206.53;0.409;0;0.008;25.98231;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;238;236.2097;20.0215;36.609;5.0003;206.31;0.409;0;0.005;25.99578;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;240;238.1936;19.9994;36.609;4.9981;206.27;0.409;0;0;26.00175;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;242;240.1777;19.9679;36.6075;4.9947;203.75999;0.409;0;0;26.00905;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;244;242.1622;19.9058;36.6021;4.9876;201.73;0.409;0;0.001;26.02147;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;246;244.145;19.8368;36.5963;4.9797;200.83;0.409;0;0.008;26.03537;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;248;246.1286;19.8134;36.5951;4.9772;200.58;0.408;0;0.006;26.04073;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;250;248.1115;19.7941;36.5944;4.9751;200.48;0.408;0;0.007;26.04538;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;252;250.0959;19.769;36.5933;4.9724;200.2;0.408;0;0.007;26.05125;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;254;252.0797;19.7508;36.5925;4.9705;200.19;0.408;0;0.004;26.05553;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;256;254.0632;19.7383;36.5919;4.9692;199.62;0.408;0;0.003;26.05846;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;258;256.0466;19.7153;36.5908;4.9667;199.28999;0.408;0;0.004;26.06376;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;260;258.03;19.6631;36.5883;4.961;199.25999;0.408;0;0.009;26.07566;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;262;260.0134;19.6103;36.5854;4.9552;199.31;0.408;0;0.009;26.08738;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;264;261.99789;19.5851;36.5842;4.9525;198.96001;0.408;0;0.003;26.09316;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;266;263.98129;19.5588;36.5831;4.9497;199.17999;0.407;0;0.005;26.0993;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;268;265.9642;19.528;36.5825;4.9465;199.38;0.407;0;0.002;26.10699;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;270;267.9483;19.526;36.5828;4.9464;198.78;0.407;0;0.006;26.10784;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;272;269.93201;19.5156;36.5827;4.9454;198.48;0.406;0;0.015;26.11057;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;274;271.91501;19.4807;36.5814;4.9416;198.34;0.407;0;0.009;26.11879;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;276;273.8988;19.452;36.5796;4.9385;198.50999;0.406;0;0.008;26.12499;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;278;275.88181;19.4151;36.5772;4.9344;199.45;0.406;0;0.01;26.13286;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;280;277.8653;19.3755;36.5749;4.93;199.17999;0.406;0;0.008;26.1415;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;282;279.84921;19.3614;36.5741;4.9286;199.39999;0.406;0;0.015;26.14464;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;284;281.832;19.3545;36.5738;4.9279;199.67;0.406;0;0.005;26.1463;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;286;283.81601;19.3341;36.5717;4.9256;199.14;0.406;0;0.007;26.15009;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;288;285.79861;19.2954;36.5678;4.9211;199.5;0.405;0;0.004;26.15724;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;290;287.7825;19.2738;36.5663;4.9188;199.69;0.406;0;0.001;26.16179;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;292;289.76581;19.2383;36.5638;4.9148;199.08;0.406;0;0.006;26.16916;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;294;291.74911;19.1905;36.5602;4.9095;198.99001;0.406;0;0.004;26.17886;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;296;293.7326;19.1812;36.5607;4.9087;199.48;0.405;0;0.001;26.18174;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;298;295.71539;19.1535;36.5586;4.9056;198.87;0.406;0;0.005;26.18737;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;300;297.69931;19.1097;36.5568;4.9009;199.03999;0.405;0;0.004;26.19738;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;302;299.6824;19.1024;36.5571;4.9002;199.39999;0.405;0;0.002;26.19959;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;304;301.6647;19.0951;36.5574;4.8996;198.92;0.405;0;0.006;26.20179;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;306;303.64859;19.0864;36.5574;4.8988;198.87;0.405;0;0.009;26.20412;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;308;305.6315;19.0763;36.5565;4.8977;198.87;0.406;0;0.006;26.20613;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;310;307.61511;19.0536;36.555;4.8952;199.06;0.406;0;0.005;26.21091;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;312;309.59769;19.0389;36.5538;4.8936;199.21001;0.405;0;0.004;26.21387;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;314;311.58051;19.0009;36.5515;4.8895;199.62;0.404;0;0.004;26.22196;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;316;313.5643;18.9734;36.55;4.8865;199.89;0.404;0;0.002;26.22796;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;318;315.54709;18.9622;36.5491;4.8853;200.17;0.404;0;0.007;26.23023;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;320;317.5293;18.9448;36.5478;4.8834;200.17999;0.404;0;0.003;26.23379;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;322;319.5137;18.9316;36.5464;4.8819;200.25999;0.405;0;0.008;26.23619;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;324;321.49579;18.8913;36.5432;4.8774;201.08;0.404;0;0.003;26.24414;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;326;323.47931;18.8681;36.5415;4.8749;200.89999;0.404;0;0.003;26.24887;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;328;325.46219;18.8509;36.5399;4.873;201.08;0.404;0;0.006;26.25213;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;330;327.4451;18.8235;36.5379;4.87;201.52;0.404;0;0.01;26.25768;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;332;329.4281;18.7985;36.5366;4.8673;201.48;0.404;0;0.004;26.26315;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;334;331.41049;18.7777;36.5359;4.8651;201.53;0.403;0;-0.003;26.26801;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;336;333.39359;18.7735;36.5362;4.8648;201.58;0.407;0;0.009;26.2694;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;338;335.37711;18.7517;36.5353;4.8625;201.5;0.404;0;0.014;26.27435;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;340;337.35919;18.7306;36.5343;4.8603;201.5;0.403;0;-0.001;26.27904;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;342;339.34189;18.7075;36.5325;4.8577;201.75999;0.403;0;-0.002;26.28362;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;344;341.32529;18.6747;36.5293;4.854;201.95;0.403;0;0;26.28959;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;346;343.30688;18.649;36.5267;4.8511;201.78;0.403;0;0.001;26.29421;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;348;345.29099;18.6459;36.5264;4.8508;201.97;0.403;0;0.013;26.29486;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;350;347.27341;18.6391;36.5258;4.8501;202.06;0.403;0;0.008;26.29622;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;352;349.2565;18.6344;36.5258;4.8497;201.67;0.403;0;0.012;26.2975;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;354;351.23929;18.6273;36.5252;4.849;201.92;0.403;0;0.013;26.29893;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;356;353.22131;18.6216;36.5248;4.8485;202.12;0.403;0;0.009;26.30016;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;358;355.20441;18.6131;36.5241;4.8476;202.49001;0.403;0;0.011;26.30186;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;360;357.18741;18.5958;36.5227;4.8457;202.69;0.403;0;0.002;26.30526;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;362;359.1701;18.5721;36.5209;4.8431;202.47;0.403;0;-0.003;26.30997;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;364;361.15201;18.5509;36.5203;4.8409;202.34;0.403;0;0.001;26.31495;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;366;363.1347;18.5345;36.52;4.8392;202.42;0.403;0;0.008;26.31896;1;3;170.7337;15.8881;69.5016;99.2807;
322;25/03/2016;2016.22949;2016;3;25;0;0;295.87701;31.789;368;365.11749;18.5187;36.52;4.8377;202.28999;0.403;0;0.01;26.32304;1;4;170.7337;15.8881;69.5016;99.2807;
